datadate,3PLFF,BGMTQ,BKCT,BRCC,CHF.,CTEA,FARM,FHAI,GMCR,HCEI,HRSR,ICGL.1,JAMN,KDP,MOKA,NUZE,PEET,PLAG,RVACU,SBEAU,SWP.,SWSSF,UOLI,WEST,WFGCF
1994-01-31,,0.046154,,,-0.046875,0.20202,-0.039007,,0.060240999999999996,,,,,,,,,,,,,,,,
1994-02-28,,0.044118000000000004,,,-0.081967,-0.033613,-0.014815,,-0.068182,,,,,,,,,,,,,,,,
1994-03-31,,-0.197183,,,0.071428,0.0,0.058270999999999996,,-0.268293,,,,,,,,,,,,,,,,
1994-04-30,,-0.122807,,,0.0,-0.017391,-0.0373,,-0.06666699999999999,,,,,,,,,,,,,,,,
1994-05-31,,-0.02,,,-0.1,-0.044248,-0.051852,,-0.142857,,,,,,,,,,,,,,,,
1994-06-30,,-0.061224,,,0.018519,-0.231481,-0.039063,,-0.08333299999999999,,,,,,,,,,,,,,,,
1994-07-31,,-0.01087,,,-0.119818,-0.24096399999999998,0.036585,,0.0,,,,,,,,,,,,,,,,
1994-08-31,,0.186813,,,-0.021277,0.142857,-0.023622,,0.09090899999999999,,,,,,,,,,,,,,,,
1994-09-30,,-0.037037,,,0.043478,0.041666999999999996,0.032258,,-0.125,,,,,,,,,,,,,,,,
1994-10-31,,0.019231,,,-0.0625,-0.08,0.019531,,0.214286,,,,,,,,,,,,,,,,
1994-11-30,,-0.037736,,,0.044444,-0.115942,-0.046154,,0.509804,,,,,,,,,,,,,,,,
1994-12-31,,-0.13725500000000002,,,-0.021277,-0.040984,0.0,,-0.09090899999999999,,,,,,,,,,,,,,,,
1995-01-31,,-0.09090899999999999,,,-0.043478,0.008547,-0.044355000000000006,,-0.08571400000000001,,,,,,,,,,,,,,,,
1995-02-28,,0.35,,,0.022727,0.18644100000000002,0.101695,,-0.125,,,,,,,,,,,,,,,,
1995-03-31,,-0.055556,,,0.155556,0.1,-0.034615,,0.285714,,,,,,,,,,,,,,,,
1995-04-30,,0.058823999999999994,,,-0.019231,-0.012987,-0.031873,,-0.194444,,,,,,,,,,,,,,,,
1995-05-31,,-0.351852,,,0.019608,-0.072368,0.008264,,0.0,,,,,,,,,,,,,,,,
1995-06-30,,-0.171429,,,0.05769199999999999,0.021277,0.004098,,-0.051724,,,,,,,,,,,,,,,,
1995-07-31,,0.017241,,,0.011273,0.0,-0.0,,0.036364,,,,,,,,,,,,,,,,
1995-08-31,,-0.135593,,,-0.037037,0.013889,0.02459,,-0.087719,,,,,,,,,,,,,,,,
1995-09-30,,-0.156863,,,-0.076923,-0.013699,0.04,,-0.076923,,,,,,,,,,,,,,,,
1995-10-31,,-0.18604700000000002,,,0.0,-0.055556,-0.015385,,0.333333,,,,,,,,,,,,,,,,
1995-11-30,,-0.142857,,,-0.041666999999999996,0.132353,0.113725,,-0.1875,,,,,,,,,,,,,,,,
1995-12-31,,-0.033333,,,-0.086957,-0.025974,-0.04225399999999999,,-0.038462,,,,,,,,,,,,,,,,
1996-01-31,,0.0,,,0.023809999999999998,0.2,-0.010662,,0.16,,,,,,,,,,,,,,,,
1996-02-29,,0.051586,,,-0.069767,-0.016667,0.044775999999999996,,-0.103448,,,,,,,,,,,,,,,,
1996-03-31,,0.049318,,,0.0,-0.016949000000000002,-0.05,,0.09615399999999999,,,,,,,,,,,,,,,,
1996-04-30,,-0.09375,,,0.025,0.011493999999999999,-0.0033829999999999997,,-0.122807,,,,,,,,,,,,,,,,
1996-05-31,,0.068966,,,0.0,-0.045454999999999995,0.08333299999999999,,0.16,,,,,,,,,,,,,,,,
1996-06-30,,-0.096774,,,-0.048780000000000004,-0.023809999999999998,-0.034965,,-0.051724,,,,,,,,,,,,,,,,
1996-07-31,,-0.17857099999999998,,,-0.051281999999999994,0.073171,-0.010506999999999999,,0.09090899999999999,,,,,,,,,,,,,,,,
1996-08-31,,0.173913,,,0.10810800000000001,-0.079545,0.036765,,-0.06666699999999999,,,,,,,,,,,,,,,,
1996-09-30,,-0.203852,,,-0.048780000000000004,-0.037037,0.070922,,-0.017857,,,,,,,,,,,,,,,,
1996-10-31,,0.069967,,,-0.025640999999999997,0.051281999999999994,0.023841,,-0.072727,,,,,,-0.057143,,,,,,,,,,
1996-11-30,,-0.130435,,,-0.026316000000000003,-0.036585,-0.045454999999999995,,0.078431,,,,,,-0.17430299999999999,,,,,,,,,,
1996-12-31,,0.05,,,0.081081,0.0,0.034014,,-0.10909100000000001,,,,,,0.009248,,,,,,,,,,
1997-01-31,,0.619048,,,0.025,0.126582,-0.042105,,0.163265,,,,,,-0.09090899999999999,,,,,,,,,,
1997-02-28,,-0.132471,,,0.048780000000000004,-0.02809,0.034483,,0.017544,,,,,,0.14,,,,,,,,,,
1997-03-31,,-0.288039,,,0.09302300000000001,-0.0057799999999999995,-0.1,,-0.068966,,,,,,-0.017544,,,,,,,,,,
1997-04-30,,0.047618999999999995,,,-0.021277,0.034884,-0.025185,,-0.148148,,,,,,-0.23214300000000002,,,,,,,,,,
1997-05-31,,-0.204728,,,0.021739,0.011236,-0.030534,,0.26087,,,,,,-0.023256000000000002,,,,,,,,,,
1997-06-30,,0.25743099999999997,,,0.24459599999999998,0.111111,0.0,,0.17241399999999998,,,,,,-0.047618999999999995,,,,,,,,,,
1997-07-31,,-0.18181799999999998,,,0.0,-0.04,0.048031,,0.132353,,,,,,-0.225,,,,,,,,,,
1997-08-31,,-0.194667,,,-0.051286,0.03125,0.116981,,-0.012987,,,,,,-0.032258,,,,,,,,,,
1997-09-30,,0.0,,,0.135217,0.252525,0.0,,0.052632000000000005,,,,,,0.0832,,,,,,,,,,
1997-10-31,,-0.137969,,,-0.111111,-0.129032,-0.009459,,0.0125,,,,,,0.107829,,,,,,,,,,
1997-11-30,,-0.21959,,,0.026714,0.13888899999999998,0.068493,,-0.271605,,,,,,-0.25,,,,,,,,,,
1997-12-31,,-0.077112,,,-0.026019,0.024390000000000002,0.198718,,-0.050846999999999996,,,,,,-0.185185,,,,,,,,,,
1998-01-31,,-0.111111,,,-0.017857,0.111111,0.000802,,0.035714,,,,,,-0.06836400000000001,,,,,,,,,,
1998-02-28,,0.061999000000000005,,,0.054545,0.06428600000000001,-0.018767,,0.08620699999999999,,,,,,0.17096,,,,,,,,,,
1998-03-31,,-0.11770200000000001,,,0.068966,0.100671,0.010929,,-0.111111,,,,,,0.0,,,,,,,,,,
1998-04-30,,0.167289,,,-0.040323000000000005,0.27439,0.067703,,0.017857,,,,,,0.333333,,,,,,,,,,
1998-05-31,,-0.08571400000000001,,,0.016807000000000002,-0.136364,0.015872999999999998,,-0.157895,,,,,,-0.1875,,,,,,,,,,
1998-06-30,,0.0,,,-0.107438,0.096953,0.195,,0.0,,,,,,0.05769199999999999,,,,,,,,,,
1998-07-31,,-0.21875,,,-0.064815,-0.093434,-0.014017,,0.0625,,,,,,-0.2,,,,,,,,,,
1998-08-31,,-0.84,,,-0.237624,-0.21448499999999998,-0.12766,,-0.294118,,,,,,-0.318182,,,,,,,,,,
1998-09-30,,-0.56,,,0.298701,-0.141844,0.048780000000000004,,0.111111,,,,,,0.06666699999999999,,,,,,,,,,
1998-10-31,,-0.272727,,,0.1,0.289256,-0.059535,,0.15,,,,,,-0.375,,,,,,,,,,
1998-11-30,,-0.25,,,-0.054545,0.275641,0.042184,,0.0,,,,,,0.6,,,,,,,,,,
1998-12-31,,0.666667,,,-0.05769199999999999,0.11808999999999999,0.019048,,-0.043478,,,,,,-0.125,,,,,,,,,,
1999-01-31,,-0.3,,,-0.153061,0.038202,0.01729,,0.318182,,,,,,0.0,,,,,,,,,,
1999-02-28,,0.142857,,,0.048193,0.0,-0.16445900000000002,,-0.034483,,,,,,0.17857099999999998,,,,,,,,,,
1999-03-31,,-0.375,,,0.011493999999999999,-0.251082,0.130645,,-0.08928599999999999,,,,,,-0.09090899999999999,,,,,,,,,,
1999-04-30,,0.6,,,0.715909,-0.115607,-0.064878,,0.16666699999999998,,,,,,0.033333,,,,,,,,,,
1999-05-31,,-0.25,,,0.10596,0.006535999999999999,0.073298,,0.092437,,,,,,0.032258,,,,,,,,,,
1999-06-30,,0.666667,,,0.0,0.116883,-0.004878,,-0.157692,,,,,,0.28125,,,,,,,,,,
1999-07-31,,-0.5,,,-0.005988,-0.046512000000000005,-0.029657,,0.022831,,,,,,0.154644,,,,,,,,,,
1999-08-31,,-0.4,,,0.006024000000000001,-0.030488,0.002535,,0.107143,,,,,,0.0,,,,,,,,,,
1999-09-30,,0.0,,,0.041916,-0.031446999999999996,-0.16055599999999998,,0.169355,,,,,,,,,,,,,,,,
1999-10-31,,0.0,,,0.057470999999999994,-0.11039,0.0045179999999999994,,-0.227586,,,,,,,,,,,,,,,,
1999-11-30,,-0.666667,,,0.0,0.20802900000000002,0.0,,0.285714,,,,,,,,,,,,,,,,
1999-12-31,,-0.6,,,,-0.10045299999999999,-0.042169,,-0.125,,,,,,,,,,,,,,,,
2000-01-31,,0.0,,,,0.202351,-0.001572,,0.38095199999999996,,,,,,,,,,,,,,,,
2000-02-29,,0.0,,,,0.16201100000000002,0.012658,,0.195402,,,,,,,,,,,,,,,,
2000-03-31,,1.5,,,,0.322115,0.11875,,-0.019231,,,,,,,,,,,,,,,,
2000-04-30,,0.0,,,,-0.021818,0.037709,,0.372549,,,,,,,,,,,,,,,,
2000-05-31,,0.0,,,,0.161543,-0.097297,,0.014286,,,,,,,,,,,,,,,,
2000-06-30,,-0.4,,,,0.0,0.047904,,-0.017606,,,,,,,,,,,,,,,,
2000-07-31,,0.333333,,,,,0.01,,-0.24372800000000003,,,,,,,,,,,,,,,,
2000-08-31,,0.0,,,,,-0.020952000000000002,,0.42180100000000004,,,,,,,,,,,,,,,,
2000-09-30,,0.0,,,,,0.044614,,0.006666999999999999,,,,,,,,,,,,,,,,
2000-10-31,,-0.25,,,,,0.088125,,0.655629,,,,,,,,,,,,,,,,
2000-11-30,,0.0,,,,,-0.036206,,0.28,,,,,,,,,,,,,,0.2,,
2000-12-31,,0.0,,,,,0.103723,,0.25,,,,,,,,,,,,,,-0.4,,
2001-01-31,,0.0,,,,,0.073735,,-0.1375,,,,,,,,,,,,,,-0.583333,,
2001-02-28,,0.0,,,,,0.009009,,0.002899,,,,,,,,-0.146739,,,,,,0.8933329999999999,,
2001-03-31,,0.0,,,,,0.066685,,-0.208092,,,,,,,,-0.28025500000000003,,,,,,-0.691549,,
2001-04-30,,0.0,,,,,-0.09679299999999999,,0.48905099999999996,,,,,,,,0.37345100000000003,,,,,,0.050228,,
2001-05-31,,0.0,,,,,0.018557,,0.215686,,,,,,,,-0.15154600000000001,,,,,,-0.26087,,
2001-06-30,,0.0,,,,,0.063927,,-0.036128999999999994,,,,,,,,-0.001215,,,,,,-0.294118,,
2001-07-31,,0.0,,,,,-0.000858,,0.285475,,,,,,,,0.007299,,,,,,0.5,,
2001-08-31,,-0.666667,,,,,-0.00431,,-0.23301200000000002,,,,,,,,0.02657,,,,,,0.111111,,
2001-09-30,,0.0,,,,,-0.047618999999999995,,-0.21758299999999997,,,,,,,,-0.117647,,,,,,-0.45,,
2001-10-31,,0.0,,,,,0.0175,,-0.025596999999999998,,,,,,,,0.14133300000000001,,,,,,0.636364,,
2001-11-30,,0.0,,,,,0.022422,,0.129564,,,,,,,,-0.024533,,,,,,0.722222,,
2001-12-31,,0.0,,,,,0.162281,,0.079622,,,,,,,,0.350898,,,,,,-0.7096769999999999,,
2002-01-31,,0.0,,,,,0.073019,,-0.148594,,,,,,,,0.120567,,,,,,-0.722222,,
2002-02-28,,0.0,,,,,0.005467,,-0.216123,,,,,,,,0.170736,,,,,,0.2,,
2002-03-31,,0.0,,,,,0.062971,,0.135667,,,,,,,,-0.126915,,,,,,-0.433333,,
2002-04-30,,0.0,,,,,0.14801999999999998,,0.184971,,,,,,,,0.20975200000000002,,,,,,0.176471,,
2002-05-31,,0.0,,,,,-0.014409,,-0.029268000000000002,0.151515,,,,,,,0.023672,,,,,,-0.25,,
2002-06-30,,1.0,,,,,0.060731,,-0.11180899999999999,0.6842109999999999,,,,,,,0.150625,,,,,,-0.333333,,
2002-07-31,,0.0,,,,,-0.074207,,-0.017445,-0.359375,,,,,,,-0.214557,,,,,,0.0,,
2002-08-31,,0.0,,,,,0.01791,,-0.28023,-0.287805,,,,,,,0.042185,,,,0.069,,,,
2002-09-30,,0.5,,,,,-0.046915,,-0.14066700000000001,-0.43150700000000003,,,,,,,-0.15063000000000001,,,,0.062417,,,,
2002-10-31,,0.0,,,,,-0.049544,,0.065943,0.048193,,,,,,,0.126562,,,,-0.008243,,,,
2002-11-30,,0.0,,,,,0.006526,,0.117904,-0.137931,,,,,,,0.026352,,,,-0.017568999999999998,,,,
2002-12-31,,0.0,,,,,-0.0032579999999999996,,-0.016276,-0.4,,,,,,,-0.045270000000000005,,,,0.06684,,,,
2003-01-31,,0.0,,,,,0.006149,,-0.006618000000000001,-0.222222,,,,,,,0.007856,,,,0.005223,,,,
2003-02-28,,0.0,,,,,-0.01129,,-0.067955,1.3142859999999998,,,,,,,-0.054139,,,,0.041121,,,,
2003-03-31,,0.666667,,,,,0.001762,,0.313796,-0.469136,,,,,,,0.230883,,,,0.057261,,,,
2003-04-30,,0.0,,,,,0.062239,,-0.06148,-0.174419,,,,,,,0.025935,,,,0.0007049999999999999,,,,
2003-05-31,,0.0,,,,,-0.009992,,-0.007478,0.549296,,,,,,,0.005879,,,,0.0007109999999999999,,,,
2003-06-30,,0.0,,,,,0.053696,,0.109748,0.963636,,,,,,,0.02104,,,,0.05557,,,,
2003-07-31,,,,,,,-0.008518,,0.032632,-0.027778,,,,,,,0.050944,,,,0.0006850000000000001,,,,
2003-08-31,,,,,,,0.040179,,0.006116,0.06666699999999999,,,,,,,0.148148,,,,0.041341,,,,
2003-09-30,,0.0,,,,,-0.083042,,0.0030399999999999997,0.20535699999999998,,,,,,,-0.066888,,,,0.043975999999999994,,,,
2003-10-31,,0.0,,,,,0.010781,,0.077778,0.059259000000000006,,,,,,,-0.143366,,,,-0.018365,,,,
2003-11-30,,0.0,,,,,-0.007752,,0.08903499999999999,-0.244755,,,,,,,-0.00178,,,,0.03582,,,,
2003-12-31,,0.0,,,,,-0.01875,,-0.013769,-0.148148,,,,,,,0.03805,,,,0.061482999999999996,,-0.648649,,
2004-01-31,,0.0,,,,,0.00621,,-0.10733000000000001,-0.054348,,,,,,,0.0057269999999999995,,,,0.048989000000000005,,1.307692,,
2004-02-29,,0.0,,,,,0.031714,,-0.018573,-0.47126399999999996,,,,,,,0.166287,,,,0.068551,,1.6066669999999998,,
2004-03-31,,0.0,,,,,0.107726,,0.002988,-0.630435,,,,,,,0.040039,,,,0.007092,,0.12532,,
2004-04-30,,0.0,,,,,0.016528,,0.060079,0.32352899999999996,,,,,,,0.024413,,,,-0.077876,,-0.125,,
2004-05-31,,0.0,,,,,-0.210137,,-0.05808,-0.5333330000000001,,,,,,,0.04399600000000001,,,,-0.020821,,-0.16883099999999998,,
2004-06-30,,0.0,,,,,-0.069372,,-0.076579,-0.21904800000000002,,,,,,,0.09701499999999999,,,,0.055772,,-0.3125,,
2004-07-31,,0.0,,,,,-0.030749,,-0.0059240000000000004,-0.292683,,,,,,,-0.030011999999999997,,,,0.011123000000000001,,-0.081818,,
2004-08-31,,0.0,,,,,-0.035122,,0.097508,-0.396552,,,,,,,-0.055281000000000004,,,,0.028565999999999998,,0.163366,,
2004-09-30,,0.0,,,,,0.0692,,0.037512,-0.142857,,,,,,,0.021397,,,,-0.033664,,-0.10638299999999999,,
2004-10-31,,0.0,,,,,0.0026190000000000002,,0.19314900000000002,-0.3,,,,,,,0.08978199999999999,,,,0.00775,,0.0,,
2004-11-30,,0.0,,,,,-0.005243,,-0.042663,0.666667,,,,,,,-0.008239,,,,0.079179,,0.242857,,
2004-12-31,,0.0,,,,,-0.087349,,0.045397999999999994,0.42857100000000004,,,,,,,0.047073000000000004,,,,0.0139,,-0.195402,,
2005-01-31,,0.0,,,,,0.070132,,-0.023108,0.4,,,,,,,-0.041934,,,,-0.002748,,-0.028571,,
2005-02-28,,0.0,,,,,-0.034443,,0.061175,-0.571429,,,,,,,-0.044953,,,,-0.009465,,0.176471,,
2005-03-31,,0.0,,,,,-0.04008,,-0.078017,0.06666699999999999,,,,,,,0.017754000000000002,,,,-0.092619,,0.079167,,
2005-04-30,,0.0,,,,,-0.08141999999999999,,0.077115,0.0,,,,,,,0.026368999999999997,,,,0.058088,,-0.16988399999999998,,
2005-05-31,-0.24,0.0,,,,,0.09589,,0.287539,-0.1875,,,,,,,0.122134,,,,0.015731,,0.511628,,
2005-06-30,0.0,0.0,,,,,-0.0725,,0.020138,-0.076923,,,,,,,0.16379000000000002,,,,0.016321000000000002,,-0.261538,,
2005-07-31,-0.473684,,,,,,0.057950999999999996,,0.03624,-0.20833300000000002,,,,,,,0.035412,,,,-0.014979,,0.06666699999999999,,
2005-08-31,1.3,,,,,,-0.10703599999999999,,0.10435,-0.157895,,,,,,,-0.08593999999999999,,,,-0.0175,,-0.234375,,
2005-09-30,0.304348,0.0,,,,,-0.035817,,-0.10453099999999999,0.25,,,,,,,-0.021106,,,,-0.048438999999999996,,0.056122,,
2005-10-31,-0.36666699999999997,0.0,,,,,-0.006686,,0.207878,-0.4,,,,,,,0.08689999999999999,,,,-0.081284,,-0.17874400000000001,,
2005-11-30,-0.421053,,,,,,0.021053000000000002,,-0.023565999999999997,-0.4,,,,,,,-0.066727,,,,-0.016579999999999998,,-0.064706,,
2005-12-31,0.36363599999999996,,,,,,-0.050565,,-0.010239,-0.097222,,,,,,,-0.022543999999999998,,,,-0.304818,,-0.163522,,
2006-01-31,0.8666670000000001,0.0,,,,,0.081954,,-0.05665,0.23076899999999997,,,,,,,0.015486,0.0,,,0.10590999999999999,,0.195489,,
2006-02-28,0.0,0.0,,,,,0.044669,,0.070757,0.25,,,,,,,-0.028553000000000002,0.0,,,0.037741,,-0.17610099999999998,,
2006-03-31,-0.17857099999999998,,,,,,0.025287,,-0.031456,3.0,,,,,,,0.002004,0.0,,,0.116663,,0.083969,,
2006-04-30,0.0,,,,,,-0.017713,,0.002014,-0.125,,,,,,,0.038,0.0,,,-0.054557,,0.408451,,
2006-05-31,0.304348,0.0,,,,,-0.070183,,-0.00804,-0.102857,,,,,,,-0.06904300000000001,0.0,,,0.145143,,-0.235,,
2006-06-30,-0.5,0.0,,,,,0.069561,,0.017477,-0.585987,,,,,,,0.041394,0.0,,,0.020367000000000003,,-0.261438,,
2006-07-31,0.0,0.0,,,,,-0.027445,,-0.00946,-0.153846,,,,,,,-0.060285000000000005,0.0,,,-0.025663000000000002,,-0.30973500000000004,,
2006-08-31,0.0,0.0,,,,,0.008579999999999999,,-0.030661,0.36363599999999996,,,,,,,-0.11138500000000001,0.0,,,0.019783,,0.038462,,
2006-09-30,1.0,0.0,,,,,-0.029301,,-0.045891,-0.36666699999999997,,,,,,,-0.007933,0.0,,,-0.000895,,-0.197531,,
2006-10-31,0.0,0.0,,,,,0.10369999999999999,,0.07527199999999999,-0.052632000000000005,,,,,,,0.06957200000000001,0.0,,,0.041255,,-0.47692300000000004,,
2006-11-30,0.7333329999999999,,,,,,-0.06870599999999999,,0.243366,-0.222222,,,,,,,-0.048598,0.047618999999999995,,,-0.14968700000000001,,0.205882,,
2006-12-31,-0.326923,,,,,,0.016183,,0.00061,-0.714286,,,,,,,0.031041,0.0,,,0.007955,,-0.390244,,
2007-01-31,-0.142857,,,,,,-0.051522,,0.20069099999999998,0.3,,,,,,,-0.014863,0.0,,,0.030427,,0.88,,
2007-02-28,0.0,,,,,,0.056107,,-0.051091,-0.038462,,,,,,,-0.019341999999999998,0.0,,,0.073714,,-0.10638299999999999,,
2007-03-31,0.0,0.0,,,,,0.067231,,0.124086,-0.4,,,,,,,0.08954599999999999,0.0,,,-0.059278000000000004,,0.119048,,
2007-04-30,0.0,,,,,,-0.05022,,-0.030611000000000003,0.0,,,0.0,,,,-0.060825,0.029455,,,0.09115999999999999,,-0.319149,,
2007-05-31,0.0,,,,,,0.037296,,0.10683899999999999,0.0,,,0.0,,,,0.005012,-0.526316,,,0.025,,-0.0625,,
2007-06-30,0.0,0.0,,,,,0.017079,,0.163932,-0.333333,,,0.0,,,,-0.055236,-0.288889,,,-0.007522999999999999,,-0.033333,,
2007-07-31,-0.333333,,,,,,-0.08175,,0.129667,0.3,,,0.0,,,,-0.025985,-0.374998,,,0.015784,,-0.137931,,
2007-08-31,-0.25,,,,,,0.11272399999999999,,0.14907299999999998,,,,0.0,,,,0.052939,0.065773,,,-0.058080999999999994,,-0.32,,
2007-09-30,1.0,,,,,,0.08173899999999999,,-0.025829,-0.705882,,,0.0,,,,0.104909,-0.014286,,,-0.132432,,-0.117647,,
2007-10-31,-0.966667,,,,,,0.005024,,0.123832,-0.466667,,,-0.681866,,,,-0.022931,0.15942,,,-0.185535,,0.013333,,
2007-11-30,0.0,,,,,,-0.076336,,-0.125469,-0.25,,,0.0,,,,-0.020169000000000003,-0.72375,,,0.064844,,-0.22368400000000002,,
2007-12-31,,,,,,,0.0,,0.247701,0.16666699999999998,,,0.0,,,,0.087949,2.61991,,,0.13872400000000001,,-0.152542,,
2008-01-31,-0.34210500000000005,,,,,,0.029361,,-0.053563,-0.285714,,,0.0,,,,-0.24527000000000002,0.18875,,,-0.088816,,0.0,,
2008-02-29,0.4,,,,,,-0.051805000000000004,,-0.207944,-0.9640000000000001,,,0.0,,,,0.067001,-0.053628,,,0.078102,,-0.2,,
2008-03-31,0.0,,,,,,0.036274,,0.037365,-0.888889,,,0.0,,,,0.004272000000000001,1.055556,,,0.01026,,0.125,,
2008-04-30,0.0,,,,,,0.07325,,0.017378,-0.5,,,,,,,-0.01191,-0.189189,,,0.000684,,-0.27777799999999997,,
2008-05-31,0.0,,,,,,-0.035194,,0.34037300000000004,0.0,,,0.0,,,,0.005596,-0.803333,,,0.011739999999999999,,-0.384615,,
2008-06-30,-0.114286,,,,,,-0.113208,,-0.129518,,,,0.0,,,,-0.151541,0.101695,,,-0.010345,,-0.5,,
2008-07-31,0.0,,,,,,0.25082699999999997,,-0.032473,-0.955556,,,0.0,,,,-0.01665,-0.092308,,,-0.020423,,0.35,,
2008-08-31,0.0,,,,,,-0.010629999999999999,,0.003851,0.75,,,0.0,,,,0.346331,-0.084746,,,-0.022529,,-0.25925899999999996,,
2008-09-30,0.0,,,,,,-0.045663999999999996,,0.07810399999999999,0.42857100000000004,,,0.0,,,,0.064024,-0.222222,,,-0.026316000000000003,,-0.5,,
2008-10-31,0.0,,,,,,-0.030358,,-0.263091,-0.4,,,0.0,,,,-0.195559,-0.67619,,,-0.172656,,0.5,,
2008-11-30,0.0,,,,,,-0.014582999999999999,,0.252156,-0.9933329999999999,,,0.0,,,,0.0048980000000000004,0.32352899999999996,,,-0.219349,,-0.2,,
2008-12-31,0.0,,,,,,0.054545,,0.06611600000000001,-0.75,,,,,,,0.030128,0.16666699999999998,,,-0.00625,,-0.666667,,
2009-01-31,-0.632258,,,,,,-0.17903,,-0.01137,0.0,,,0.0,,,,-0.126022,-0.238095,,,0.147436,,0.0,,
2009-02-28,0.0,,,,,,-0.155697,,-0.023784999999999997,0.0,,,0.0,,,,0.060530999999999995,-0.125,,,0.055682,,0.0,,
2009-03-31,0.0,0.0,,,,,0.035486,,0.285141,0.0,,,0.0,,,,0.0032479999999999996,0.257143,,,-0.047046000000000004,,-0.125,,
2009-04-30,2.508772,,,,,,0.116011,,0.506458,0.0,,,0.0,,,,0.261795,0.272727,,,-0.003505,,0.0,,
2009-05-31,0.0,,,,,,0.12961999999999999,,0.151155,0.0,,,0.0,,,,-0.043621999999999994,1.008929,,,-0.07279200000000001,,0.0,,
2009-06-30,0.0,,,,,,0.025549,,0.06535300000000001,,,,0.0,,,,-0.034113000000000004,0.084444,,,-0.165354,,-0.2,,
2009-07-31,0.0,,,,,,-0.012456,,0.191475,3.0,,,0.0,,,,0.087698,0.27459,,,-0.012698000000000001,,-0.107143,,
2009-08-31,0.0,,,,,,-0.08140599999999999,,-0.145514,-0.125,,,-0.850746,,,,-0.040131,-0.13183299999999998,,,-0.032468,,0.0,,
2009-09-30,0.0,,,,,,0.002421,,0.226782,,,,0.0,,,,0.072976,0.092593,,,0.159322,,1.22,,
2009-10-31,0.0,,,,,,-0.081401,,-0.098727,-0.1375,,,0.0,,,,0.204392,-0.115254,,,-0.017699,,-0.81982,,
2009-11-30,0.0,,,,,,-0.077778,,-0.053644,0.043478,,,0.0,,,,-0.042352999999999995,0.12643700000000002,,,-0.051515000000000005,,0.0,,
2009-12-31,0.0,,,,,,0.13195600000000002,,0.293585,-0.388889,,,,,,,0.024263,0.037415,,,0.159744,,0.0,,
2010-01-31,0.0,,,,,,-0.122909,,0.041119,-0.522727,,,-0.186667,,,,-0.01949,0.124557,,,0.063889,,0.25,,
2010-02-28,0.0,,,,,,0.047702,,-0.00507,-0.357143,,,0.6393439999999999,,,,0.111927,-0.026211,,,0.005263,,0.04,,
2010-03-31,0.0,,,,,,0.040533,,0.14788500000000002,-0.577778,,,1.67,,,,0.09048400000000001,0.035928,,,0.058047,,-0.038462,,
2010-04-30,0.0,,,,,,0.004536,,-0.24889,-0.122807,,,-0.363371,,,,-0.0007570000000000001,-0.080925,,,0.0,,0.04,,
