datadate,3PLFF,BGMTQ,BKCT,BRCC,CHF.,CTEA,FARM,FHAI,GMCR,HCEI,HRSR,ICGL.1,JAMN,KDP,MOKA,NUZE,PEET,PLAG,RVACU,SBEAU,SWP.,SWSSF,UOLI,WEST,WFGCF
2010-05-31,0.0,,,,,,-0.065206,,-0.024876,-0.66,,,0.782563,,,,-0.019435,-0.018868,,,0.020253,,0.0,,
2010-06-30,0.0,,,,,,-0.13722099999999998,,0.08668100000000001,0.411765,,,-0.9009900000000001,,,,0.010811,-0.08974399999999999,,,-0.0425,,0.0,,
2010-07-31,0.0,,,,,,0.126243,,0.19805399999999998,-0.291667,,,0.7,,,,0.034632,0.0,,,0.060525999999999996,,1.307692,,
2010-08-31,,,,,,,-0.158175,,0.000974,1.235294,,,0.0,,,,-0.156288,-0.084507,,,-0.005,,0.0,,
2010-09-30,,,,,,,0.125968,,0.012004999999999998,-0.263158,,,0.0,,,,-0.001459,0.046154,,,-0.005063,,-0.466667,,
2010-10-31,,,,,,,0.032812,,0.057711,-0.25,,,0.0,,,,0.11744099999999999,0.125,,,-0.012821,,0.0,,
2010-11-30,,,,,,,0.061548,,0.123977,-0.142857,,,0.0,,,,-0.0031369999999999996,-0.11437900000000001,,,-0.005235999999999999,,0.0,,
2010-12-31,,,,,,,0.021814,,-0.113808,-0.388889,,,2.235294,,,,0.094676,-0.0369,,,-0.013263,,0.0,,
2011-01-31,,,,,,,-0.267978,,0.021911,0.727273,,,0.18181799999999998,,,,-0.085769,0.09961700000000001,,,0.00813,,0.0,,
2011-02-28,,,,,,,0.012336,,0.214413,-0.35789499999999996,,,0.4,,,,0.12054500000000001,-0.052265,,,-0.005376,,0.0,,
2011-03-31,,,,,,,-0.076923,,0.584355,-0.18032800000000002,,,0.714286,,,,0.124649,-0.066176,,,-0.080405,,2.4375,,
2011-04-30,,,,,,,-0.007426,,0.036372,-0.4,,,0.5,,,,-0.033479,-0.129921,,,-0.11676600000000001,,0.0,,
2011-05-31,,,,,,,-0.148795,,0.230137,,,,-0.175214,,,,0.09487999999999999,-0.144796,,,-0.016949000000000002,,0.0,,
2011-06-30,,,,,,,-0.009766,,0.08364699999999999,-0.237288,,,-0.404145,,,,0.133818,-0.185185,,,-0.030171999999999997,,0.0,,
2011-07-31,,,,,,,-0.22781099999999999,,0.164575,-0.16666699999999998,,,-0.45217399999999996,,,,0.012132,0.12987,,,-0.010909,,0.0,,
2011-08-31,,,,,,,-0.275862,,0.0076,-0.2,,,0.23015899999999997,,,,-0.0025679999999999995,0.114943,,,-0.19117599999999998,,-0.327273,,
2011-09-30,,,,,,,-0.028218999999999998,,-0.11266,-0.333333,,,-0.347097,,,,-0.044807,-0.159794,,,0.155682,,0.0,,
2011-10-31,,,,,,,0.061706000000000004,,-0.300409,0.0,,,-0.09090899999999999,,,,0.14521900000000001,-0.17177900000000002,,,0.149194,,0.0,,
2011-11-30,,,,,,,0.329915,,-0.193633,-0.25,,,-0.26087,,,,-0.08788399999999999,-0.051778000000000005,,,-0.157895,,0.0,,
2011-12-31,,,,,,,-0.017995,,-0.144574,0.0,,,-0.220588,,,,0.078458,0.249902,,,-0.036458,,-0.135135,,
2012-01-31,,,,,,,0.30628299999999997,,0.189298,0.8,,,-0.075472,,,,-0.030791,-0.09375,,,0.16888899999999998,,-0.03125,,
2012-02-29,,,,,,,0.109218,,0.218035,0.333333,,,0.179592,,,,0.059918,-0.0068969999999999995,,,0.034221,,0.0,,
2012-03-31,,,0.0,,,,-0.01626,,-0.279052,-0.16666699999999998,,,-0.13494799999999998,,,,0.144588,-0.090208,,,0.04136,,0.0,,
2012-04-30,,,0.0,,,,-0.16437100000000002,,0.040350000000000004,-0.333333,,,0.026000000000000002,,,,0.042334,0.022823000000000003,,,-0.00722,,0.0,,
2012-05-31,,,0.0,,,,-0.24835200000000002,,-0.515699,-0.475,,,-0.270955,,,,-0.224421,-0.08955199999999999,,,-0.04,,0.0,,
2012-06-30,,,0.0,,,,0.16374300000000003,,-0.077119,-0.047618999999999995,,,-0.07754,,,,0.007721,-0.098361,,,-0.074811,,0.096774,,
2012-07-31,,,0.0,,,,-0.020101,,-0.161616,-0.3,,,-0.043478,,,,0.255829,-0.009091,,,0.029411999999999997,0.03576,0.0,,
2012-08-31,,,0.0,,,,0.20897400000000002,,0.331325,0.0,,,-0.030303,,,,-0.025199,0.174312,,,0.061224,0.079326,0.0,,
2012-09-30,,,0.0,,,,0.008484,,-0.023439,0.0,,,-0.0125,,,,-0.002177,-0.024062,,,0.081731,0.08317999999999999,0.0,,
2012-10-31,,,0.0,,,,0.023134000000000002,,0.018526,0.2,,,-0.050633,,,,0.002182,0.120717,,,0.018182,-0.012046,0.0,,
2012-11-30,,,0.1,,,,0.141829,,0.516543,-0.42857100000000004,,,-0.06666699999999999,,,,,-0.071429,,,0.014286,0.032938999999999996,0.0,,
2012-12-31,,,0.0,,,,0.29883,,0.12735200000000002,-0.125,,,-0.4,,,,,-0.015307999999999999,,,-0.020246,-0.065953,0.0,,
2013-01-31,,,0.0,,,,-0.068607,,0.101355,0.547619,,,2.095238,,,,,0.070229,,,0.044118000000000004,0.054869,0.911765,,
2013-02-28,,,-0.18181799999999998,,,,-0.055804,,0.048759,-0.153846,,,0.076923,,,,,0.007299,,,-0.03169,-0.021978,0.0,,
2013-03-31,,,0.0,,,,0.158392,,0.188691,0.595455,,,0.33928600000000003,,,,,-0.086957,,,0.062727,0.072851,-0.5923080000000001,,
2013-04-30,,,0.0,,,,0.030612,,0.011276,-0.943704,,,-0.246667,,,,,-0.09523799999999999,,,0.003497,-0.007135,-0.18867899999999999,,
2013-05-31,,,0.0,,,,-0.072607,,0.274042,-0.230263,,,0.097345,,,,,0.008772,,,-0.017422,0.022098,-0.069767,,
2013-06-30,,,0.0,,,,0.000712,,0.028552,-0.136752,,,0.419355,,,,,-0.104348,,,-0.031027999999999997,-0.08588900000000001,0.0,,
2013-07-31,,,-0.296296,,,,0.133001,,0.02635,0.0,,,0.102273,,,,,-0.106796,,,0.048689,0.11127700000000001,0.0,,
2013-08-31,,,0.631579,,,,-0.138732,,0.118005,0.0,,,-0.17938099999999998,,,,,-0.130435,,,-0.010714,-0.052634999999999994,0.0,,
2013-09-30,,,-0.40322600000000003,,,,0.097668,,-0.127216,-0.9405939999999999,,,0.005024999999999999,,,,,-0.02625,,,0.015343,0.069027,0.0,,
2013-10-31,,,0.21621600000000002,,,,0.19920300000000002,,-0.16620200000000002,0.0,,,0.125,,,,,0.103851,,,0.072727,-0.02344,0.0,,
2013-11-30,,,0.297778,,,,0.129568,,0.072759,0.016667,,,-0.1,,,,,-0.127806,,,0.169492,0.079619,0.0,,
2013-12-31,,,0.19863,,,,0.14019600000000002,,0.121104,,,,-0.111111,,,,,0.053333000000000005,,,-0.007971,0.045810000000000003,-0.4,,
2014-01-31,,,-0.08571400000000001,,,,-0.070077,,0.075589,-0.2,,,-0.125,,,,,0.35442999999999997,,,0.059524,0.063759,0.0,,
2014-02-28,,,-0.15625,,,,-0.025428000000000003,,0.35530900000000004,1.5625,,,0.10476200000000001,,,,,0.08411199999999999,,,0.255618,0.142857,0.0,,
2014-03-31,,,-0.314815,,,,-0.065465,,-0.038167,0.024390000000000002,,,-0.034195,,,,,0.025862,,,-0.037472,0.01512,0.0,,
2014-04-30,,,-0.135135,,,,0.000508,,-0.110427,-0.52381,,,0.083011,,,,,-0.092437,,,-0.08018900000000001,-0.057869000000000004,0.0,,
2014-05-31,,,0.34375,,,,0.005581,,0.203886,-0.45,,,-0.13461499999999998,,,0.0,,0.111111,,,0.038462,0.070194,0.0,,
2014-06-30,,,-0.069767,,,,0.090313,,0.104894,0.0,,,-0.047618999999999995,,,0.0,,-0.041666999999999996,,,0.07716,0.088277,0.0,,
2014-07-31,,,-0.2,,,,-0.052752999999999994,,-0.040767,1.727273,0.36363599999999996,,-0.18,,,0.0,,0.078261,,,-0.030233,-0.025689000000000003,0.08333299999999999,,
2014-08-31,,,1.25,,,,0.141671,,0.117706,-0.264067,0.0,,0.06748,,,0.0,,0.0,,,0.15107900000000002,0.045044,0.769231,,
2014-09-30,,,0.25,,,,0.23876799999999998,,-0.023927,0.0,0.0,,-0.111196,,,-0.5,,-0.024194,,,-0.024479,0.124231,1.173913,,
2014-10-31,,,-0.111111,,,,0.007254,,0.168063,-0.09412100000000001,0.0,,-0.102399,,,0.0,,-0.09917400000000001,,,-0.058442,-0.13924,-0.63,,
2014-11-30,,,-0.3625,,,,-0.021948,,-0.063328,0.0,0.0,,-0.1642,,,0.6,,-0.10091699999999999,,,0.147126,0.120877,0.0,,
2014-12-31,,,-0.27451000000000003,,,,0.032609,,-0.068559,-0.2,0.0,,-0.142776,,,-0.9875,,-0.030612,,,-0.105711,-0.116601,-0.567568,,
2015-01-31,,,-0.28918900000000003,,,,0.01562,,-0.072114,0.0,0.0,,0.132578,,,,,0.10526300000000001,,,0.045454999999999995,-0.044444,0.0,,
2015-02-28,,,0.520913,,,,-0.18990300000000002,,0.04096,0.0,0.0,,-0.08529400000000001,,,-0.15,,0.257143,,,0.076087,0.08527100000000001,0.0,,
2015-03-31,,,-0.5,,,,0.021461,,-0.121982,-0.75625,0.0,,0.12508,,,0.176471,,-0.015152,,,0.234848,0.23508700000000002,0.0,,
2015-04-30,,,-0.002,,,,0.007272999999999999,,0.041528999999999996,-0.9912820000000001,,,0.657616,,,-0.333333,,0.0,,,0.07438,0.105488,0.0,,
2015-05-31,,,0.201403,,,,-0.015243,,-0.258916,-0.294118,-0.5,,-0.19862100000000002,,,0.625,,0.153846,,,0.053846,0.049967,0.0,,
2015-06-30,,,-0.249374,,,,-0.04277,,-0.108099,-0.833333,0.0,0.3,-0.11789999999999999,,,-0.076923,,0.24,,,0.423723,0.395264,0.0,,
2015-07-31,,,-0.055556,,,,0.006808999999999999,,-0.020749,0.0,-0.3,0.06,0.121951,,,0.0,,-0.064516,,,-0.090815,-0.13035,0.0,,
2015-08-31,,,-0.058823999999999994,,,,-0.033812,,-0.24573599999999998,1.0,0.0,0.103048,-0.09086999999999999,,,0.0,,-0.057470999999999994,,,-0.035186999999999996,-0.026547,0.0,,
2015-09-30,,,0.625,,,,0.19203800000000001,,-0.073719,-0.5,-0.42857100000000004,0.046053,-0.134385,,,0.0,,-0.414634,,,0.042647000000000004,0.016251,0.0,,
2015-10-31,,,-0.615385,,,,0.041468,,-0.026659000000000002,-0.5,0.0,-0.075472,-0.030387,,,-0.666667,,0.20833300000000002,,,0.0,0.014301999999999999,0.0,,
2015-11-30,,,-0.2,,,,0.029951,,0.032512,-0.72,0.0,0.027211,-0.17378900000000003,,,2.0,,-0.043102999999999995,,,0.325,0.316798,0.0,,
2015-12-31,,,0.75,,,,0.104003,,0.717176,0.255714,-0.29600000000000004,0.192053,-0.255172,,,-0.666667,,0.099099,,,0.025943,-0.022421000000000003,0.0,,
2016-01-31,,,0.142857,,,,-0.13635,,-0.004501,-0.772469,-0.005682,-0.111111,-0.074074,,,2.0,,-0.079016,,,0.007562999999999999,-0.053515,0.0,,
2016-02-29,,,0.5,,,,-0.05418,,0.030139999999999997,-0.9470000000000001,0.0,0.0,0.45,,,-0.666667,,0.023407,,,-0.165972,-0.067768,0.0,,
2016-03-31,,,0.2,,,,0.057283999999999995,,0.0006529999999999999,1.283019,0.0,0.125,-0.20758600000000002,,,1.0,,0.026175999999999998,,,-0.11875,-0.10136200000000001,0.20125,,
2016-04-30,,,-0.68125,,,,0.08396100000000001,,,-0.46281,1.142857,-0.022222,-0.051349,,,0.0,,0.0,,,-0.08457100000000001,-0.041157000000000006,0.0,,
2016-05-31,,,-0.239651,,,,-0.06487899999999999,,,-0.846154,0.0,0.0,-0.165138,,,-0.625,,-0.025424000000000002,,,0.023719999999999998,-0.01629,0.0,,
2016-06-30,,,-0.21489999999999998,,,,0.13486700000000001,,,0.0,0.0,-0.079545,-0.010989,,,0.0,,-0.017391,,,-0.027744,-0.046127,0.0,,
2016-07-31,,,-0.306569,,,,-0.043356000000000006,,,-0.5,0.0,0.012346,-0.217778,,,0.0,,-0.221239,,,0.0,0.037676,0.39334,,
2016-08-31,,,-0.21052600000000002,,,,0.044017,,,2.0,0.0,1.439024,-0.90767,,,0.0,,-0.227273,,,-0.109987,-0.132777,0.0,,
2016-09-30,,,0.7333329999999999,,,,0.110244,,,-0.033333,0.0,-0.35,-0.707692,,,0.0,,-0.073676,,,0.09836600000000001,0.049345,-0.40253900000000004,,
2016-10-31,,,-0.596154,,,,-0.08016899999999999,,,0.034483,0.0,0.0,,,,1.666667,,0.03191,,,-0.076923,-0.06985000000000001,0.0,,
2016-11-30,,,-0.047618999999999995,,,,0.065749,,,-0.256667,0.0,0.0,-0.37241399999999997,,,-0.1,,0.046154,,,-0.23163799999999998,-0.213732,0.775,,
2016-12-31,,,1.0,,,,0.05308500000000001,,,0.345291,0.0,0.0,-0.098901,,,1.1666670000000001,,-0.205882,,,0.353401,0.33354999999999996,-0.507042,,
2017-01-31,,,-0.04,,,,-0.051771000000000005,,,-0.333333,0.0,0.0,-0.243902,,,-0.346154,,0.074074,,,-0.147945,-0.10856,0.0,,
2017-02-28,,,-0.21875,,,,-0.061063,,,1.0,0.0,-0.307692,-0.096774,,,0.0,,0.017241,,,-0.038585,-0.068617,0.0,,
2017-03-31,,,-0.06666699999999999,,,,0.081867,,,0.25,0.0,-0.444444,-0.08928599999999999,,,0.0,,-0.050846999999999996,,,0.094064,0.094888,0.0,,
2017-04-30,,,-0.357143,,,,0.004243,,,0.0,0.0,0.0,-0.901961,,,0.0,,-0.017857,,,-0.0046300000000000004,-0.055896,0.0,,
2017-05-31,,,0.333333,,,,-0.15493,,,-0.4,0.0,0.0,-0.4,,,0.0,,-0.18181799999999998,,,-0.071318,0.0,0.0,,
2017-06-30,,,0.583333,,,,0.008333,,,0.0,0.0,0.0,1.0,,,0.0,,0.111111,,,0.070534,-0.008440999999999999,0.0,,
2017-07-31,,,-0.036947,,,,0.029752,,,0.333333,0.0,0.0,-0.5,,,0.0,,-0.14400000000000002,,,-0.069291,0.065404,0.0,,
2017-08-31,,,0.093016,,,,0.044944,,,-0.25,0.0,0.0,0.0,,,0.0,,-0.06542099999999999,,,0.006768,-0.036792,0.0,,
2017-09-30,,,-0.25,,,,0.009217,,,1.333333,0.0,0.0,-0.333333,,,0.0,,-0.05,,,0.094538,0.079462,0.0,,
2017-10-31,,,-0.133333,,,,0.033485999999999995,,,0.0,0.0,0.0,0.5,,,-0.470588,,-0.131579,,,-0.04186,-0.036145000000000004,0.0,,
2017-11-30,,,-0.038462,,,,0.007364000000000001,,,0.0,0.0,0.0,-0.5,,,0.111111,,-0.272727,,,0.027507999999999998,0.052083000000000004,0.0,,
2017-12-31,,,0.36,,,,-0.059942,,,-0.142857,0.0,0.0,-0.333333,,,1.999667,,-0.266667,,,0.064961,0.06271600000000001,0.0,,
2018-01-31,,,-0.558824,,,,-0.017107,,,1.833333,0.0,,0.0,,,-0.277698,,0.278409,,,0.026865999999999998,0.016889,0.0,,
2018-02-28,,,-0.333333,,,,-0.012658,,,0.058823999999999994,-0.932667,,2.0,,,0.369077,,-0.045333,,,0.017442,0.020567000000000002,0.571429,,
2018-03-31,,,0.76,,,,-0.032050999999999996,,,-0.222222,0.0,,-0.333333,,,0.337229,,-0.082868,,,-0.048214,-0.048322000000000004,2.018182,,
2018-04-30,,,0.011364,,,,-0.061258,,,-0.285714,0.0,,0.0,,,0.0,,-0.162437,,,-0.030303,-0.062272,0.0,,
2018-05-31,,,0.348315,,,,0.029982,,,0.4,0.0,,-0.5,,,0.008403,,0.030303,,,-0.05,-0.036688,0.0,,
2018-06-30,,,-0.483333,,,,0.046233,,,-0.285714,0.0,,1.0,,,-0.458333,,0.235294,,,0.015214,0.0038640000000000002,0.506024,,
2018-07-31,,,0.935484,,,,-0.055646,,,-0.4,0.0,,-0.5,,,0.846154,,-0.118048,,,0.00491,0.0012850000000000001,0.0,,
2018-08-31,,,-0.16666699999999998,,,,0.0051990000000000005,,,-0.16666699999999998,0.0,,0.0,-0.050396,,0.0,,-0.028130000000000002,,,0.017915,0.0013039999999999998,-0.8,,
2018-09-30,,,0.89,,,,-0.089655,,,0.0,0.0,,1.0,0.016228,,0.583333,,-0.224444,,,-0.0252,0.00017600000000000002,,,
2018-10-31,,,-0.021164000000000002,,,,-0.08674200000000001,,,0.6,0.0,,-0.5,0.128615,,2.6842110000000003,,0.280802,,,-0.215589,-0.209232,-0.12,,
2018-11-30,,,-0.648649,,,,0.009954,,,0.375,0.0,,0.0,0.038462,,0.078571,,-0.049239,,,0.073996,0.060829,-0.204545,,
2018-12-31,,,-0.261538,,,,-0.041889,,,-0.09090899999999999,0.0,,0.0,-0.05037,,0.0,,-0.423516,,,-0.00935,-0.044528,-0.571429,,
2019-01-31,,,0.020833,,,,0.054436,,,0.0,0.0,,0.0,0.067473,,-0.139073,,0.146939,,,0.016097,0.023161,0.0,,
2019-02-28,,,-0.469388,,,,-0.030488,,,-0.4,0.0,,0.0,-0.076047,,0.0,,0.163701,,,0.033663,0.035925,0.0,,
2019-03-31,,,-0.19230799999999998,,,,-0.161006,,,-0.16666699999999998,0.0,,0.0,0.112127,,0.0,,0.33027500000000004,,,0.193966,0.22689800000000002,-0.2,,
2019-04-30,,,0.0,,,,0.007496,,,0.4,0.0,,1.0,0.044691,,0.261538,,-0.073563,,,-0.069692,-0.090986,2.4575,,
2019-05-31,,,0.9047620000000001,,,,-0.09127,,,-0.142857,0.0,,-0.5,-0.030272,,0.829268,,0.019851,,,-0.0069689999999999995,-0.01425,-0.22873000000000002,,
2019-06-30,,,-0.25,,,,-0.106441,,,-0.16666699999999998,0.0,,0.0,0.025186,,0.333333,,0.138686,,,0.088158,0.123485,0.0,,
2019-07-31,,,0.16666699999999998,,,,-0.007941,,,-0.2,0.0,,1.0,-0.021107,,-0.4,,-0.106838,,,0.009772,-0.009342,-0.5375,,
2019-08-31,,,,,,,-0.252463,,,0.0,0.0,,-0.5,-0.030560999999999998,,-0.16666699999999998,,-0.196172,,,-0.003226,-0.001929,0.148649,,
2019-09-30,,,,,,,0.066722,,,0.5,0.0,,0.0,0.001466,,-0.15,,0.008929,,,0.063511,0.06424400000000001,-0.411765,,
2019-10-31,,,,,,,-0.009266,,,-0.16666699999999998,0.0,,0.0,0.036237,,0.294118,,0.415929,,,0.02765,0.018536999999999998,1.775,,
2019-11-30,,,,,,,0.182385,,,-0.2,0.0,,0.0,0.09872199999999999,,-0.0,,-0.38333300000000003,,,-0.005979,0.0452,-0.459459,,
2019-12-31,,,,,,,-0.007251,,,0.75,0.0,,-0.99,-0.064318,,0.0,,-0.074324,,,0.05,0.019483999999999998,0.666667,,
2020-01-31,,,,,,,-0.204515,,,-0.571429,0.0,,,-0.009326,,0.0,,-0.160547,,,-0.041908,-0.045644,-0.4,,
2020-02-29,,,,,,,0.030885,,,0.0,0.0,,-0.5,-0.022783,,0.0,,-0.281118,,,-0.13273,-0.060494000000000006,0.0,,
2020-03-31,,,,,,,-0.436437,,,0.0,0.0,,-0.3,-0.129484,,-0.727273,,0.790142,,,-0.526957,-0.588101,-0.333333,,
2020-04-30,,,0.0,,,,0.327586,,,0.0,0.0,,-0.971429,0.096415,,0.0,,0.111486,,,0.305147,0.382205,0.5,,
2020-05-31,,,1.0,,,,-0.16558399999999998,,,0.5,0.0,,,0.055178000000000005,,0.5,,-0.284195,,,-0.174648,-0.20166399999999998,0.333333,,
2020-06-30,,,0.0,,,,-0.047990000000000005,,,-0.111111,,,0.0,0.017192,,-0.267059,,0.129512,,,0.027304,0.031715,0.5,,
2020-07-31,,,,,,,-0.321526,,,0.5,-0.209354,,0.0,0.082394,,1.020273,,-0.142895,,,-0.122924,-0.10937799999999999,0.966667,,
2020-08-31,,,,,,,0.263052,,,0.16666699999999998,0.267606,,0.5,-0.024845000000000002,,-0.022011,,-0.256546,,,0.162879,0.16863399999999998,-0.050846999999999996,,
2020-09-30,,,,,,,-0.29729700000000003,,,-0.15,-0.74,,0.0,-0.074757,,-0.130946,,0.156342,,,-0.078176,-0.069506,0.0,,
2020-10-31,,,,,,,-0.214932,,,-0.327731,-0.64359,,-0.333333,-0.019927999999999998,,-0.190736,,-0.071429,,,-0.031802000000000004,-0.037209,0.0,,
2020-11-30,,,,,,,0.28242100000000003,,,0.25,0.103118,,2.0,0.13197,,-0.003135,,0.153846,,,0.127737,0.144928,-0.28214300000000003,,
2020-12-31,,,,,,,0.049438,,,0.0,-0.456522,,0.666667,0.050903000000000004,,-0.226633,,0.061905,,,-0.009709,-0.054852,0.368159,,
2021-01-31,,,,,,,0.122056,,,0.2,2.92,,0.2,-0.001563,,-0.15,,0.139013,,,0.022875999999999997,0.088839,0.051818,,
2021-02-28,,,,,,,0.490458,,,0.666667,-0.030612,,0.833333,-0.040251999999999996,,-0.316315,,0.070866,,,0.08306699999999999,0.12882300000000002,-0.049264999999999996,,
2021-03-31,,,,,,,0.336748,0.0,,0.1,-0.715789,,0.09090899999999999,0.13106199999999998,,-0.433442,,-0.194853,,-0.015889,-0.082596,-0.058949999999999995,0.636364,,
2021-04-30,,,,,,,-0.022989000000000002,-0.43,,-0.09090899999999999,0.041111,,-0.08333299999999999,0.043060999999999995,,-0.094556,,-0.11415499999999999,,0.010091000000000001,-0.016076999999999998,-0.045351,-0.388889,,
2021-05-31,,,,-0.0050609999999999995,,,0.180392,-0.035088,,-0.3,0.067236,,0.0,0.030962,,-0.041139,,-0.139175,,-0.000999,-0.009804,0.010754,0.636182,,
2021-06-30,,,,-0.015218,,,0.053987,-0.39393900000000004,,-0.857143,-0.5996670000000001,,-0.18181799999999998,-0.041464,,0.039604,,0.011976,,0.0,0.033003,0.10619999999999999,-0.516057,,
2021-07-31,,,,0.002062,,,-0.23640699999999998,0.25,,0.0,0.174022,,-0.222222,-0.000851,,-0.031745999999999996,,-0.201183,,-0.008,0.047923,-0.035545,-0.381171,,
2021-08-31,,,,-0.006173,,,-0.236326,-0.304008,,0.0,0.340426,,-0.42857100000000004,0.013064,,-0.13118,,-0.07037,,-0.004214,-0.045732,-0.06283699999999999,-0.39703200000000005,,
2021-09-30,,,,0.012421999999999999,,,0.136486,-0.609191,,0.0,-0.46984099999999995,,1.25,-0.037076,,-0.16978000000000001,,0.075697,,0.0052439999999999995,-0.035144,-0.052127999999999994,0.553846,,
2021-10-31,,,,0.002045,,,-0.10225899999999999,0.0,,0.0,0.0,,-0.222222,0.056498999999999994,,-0.059091,,0.133333,,0.01712,-0.046357999999999996,-0.031562,0.0,-0.010188,
2021-11-30,,,,0.032653,,,-0.166887,0.0,,0.0,-0.999002,,-0.571429,-0.058188000000000004,,1.2463769999999998,,-0.24183,0.005024999999999999,0.055317,0.128472,0.098269,0.0,0.0025729999999999998,
2021-12-31,,,,0.002964,,,0.18442,3.441176,,-0.99,,,0.666667,0.084437,,-0.10967700000000001,,-0.12069,0.004,-0.008322000000000001,-0.043077,-0.045913,-0.019802,0.0,0.0
2022-01-31,,,,-0.02069,,,-0.142282,0.059603,,0.0,0.0,,-0.6,0.034658,,-0.384058,,-0.18627500000000002,-0.003984,-0.040681,-0.003215,-0.0017879999999999999,-0.09090899999999999,-0.004107,0.0
2022-02-28,,,,0.806841,,,-0.04225399999999999,0.3,,,,,0.0,0.018972,,-0.121569,,0.083012,-0.002,0.232742,-0.006452,0.0,0.0,0.0030930000000000003,0.0
2022-03-31,,,,0.162027,,,0.163399,0.394231,,0.0,0.110169,,0.0,-0.015063,,-0.022321,,-0.00178,0.002004,,0.00974,0.135667,0.0,0.005139,0.0
2022-04-30,,,,-0.286057,,,-0.117978,0.137931,,,0.10686999999999999,,-0.5,-0.013193,,-0.273973,,-0.130726,0.045,,-0.10610900000000001,-0.08277100000000001,0.16666699999999998,0.014366,
2022-05-31,,,,-0.334228,,,-0.203822,-0.075758,,-0.99,-0.165517,,0.0,-0.071123,,-0.132075,,0.203333,-0.0038469999999999997,,-0.032374,-0.129744,-0.028571,-0.002066,-0.995838
2022-06-30,,,,-0.17741900000000002,,,-0.062,0.0,,,,,0.0,0.024108,,-0.26811599999999997,,-0.158214,0.008665,,-0.081784,-0.010728,-0.019608,0.002525,0.0
2022-07-31,,,,0.15073499999999998,,,0.083156,-0.016393,,,,,0.5,0.09466,,0.20792100000000002,,0.22744,0.033333,,0.020243,-0.08470000000000001,0.1,0.004534,0.0
2022-08-31,,,,0.038339,,,0.104331,-0.633333,,,,,-0.333333,-0.016004,,-0.399344,,-0.134048,0.082949,,0.13888899999999998,0.11675100000000001,0.045454999999999995,0.10230700000000001,
